X,Y,FID,UML_ID,Group_Name,Parent_Com,Mill_Name,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,GPS_coordi,GPS_coor_1,GPS_coor_2,ISO,Country,Province,District,Confidence,Alternativ
12415775.170665,-204627.962535376,942,PO1000009584,CITRA BORNEO INDAH (CBI),SAWIT MULTI UTAMA,NANGA KIU,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-1.837889,111.532806,"-1.837889, 111.532806",111.532806,-1.837889,IDN,Indonesia,Kalimantan Tengah,Lamandau,1-Fully Verified, 
-8189369.84603414,809602.369869704,943,PO1000007666,UNKNOWN,CI TOP S.A,"EXTRACTORA SAN FERNANDO, S.A.",Not RSPO Certified, ,2021/07/14 00:00:00+00,7.25333,-73.566361,"7.25333, -73.566361",-73.566361,7.25333,COL,Colombia,Santander,Sabana de Torres,1-Fully Verified, 
-8164390.97681453,415867.152077294,944,PO1000007667,UNKNOWN,OLEAGINOSAS SAN MARCOS LTDA,OLEAGINOSAS SAN MARCOS LTDA,RSPO Certified,"RSPO Certified, IP, MB",2021/07/14 00:00:00+00,3.733154,-73.341972,"3.733154, -73.341972",-73.341972,3.733154,COL,Colombia,Meta,San Carlos de Guaroa,2-High Confidence, 
9045821.82186141,1921221.63879498,945,PO1000007670,UNKNOWN,GODREJ AGROVET LTD,POTHAPALLI,Not RSPO Certified, ,2021/07/14 00:00:00+00,17.003407,81.26,"17.003407, 81.26",81.26,17.003407,IND,India,Andhra Pradesh,West Godavari,1-Fully Verified, 
-8835481.4176177,-60270.3824500104,946,PO1000007671,LA FABRIL,EXTRACTORA AGRICOLA RIO MANSO,EXTRACTORA AGRICOLA RIO MANSO-SAN CARLOS,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.54141,-79.37048,"-0.54141, -79.37048",-79.37048,-0.54141,ECU,Ecuador,Los Rios,Buena Fé,1-Fully Verified, 
12252544.507008,-3811.57959163156,947,PO1000007672,MANDHALA CIPTA PURMONO,SABAN SAWIT SUBUR,SEMPIDAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.03424,110.06648,"-0.03424, 110.066480",110.06648,-0.03424,IDN,Indonesia,Kalimantan Barat,Sanggau,1-Fully Verified, 
12176530.1040393,151189.14213783,948,PO1000007673,MUSIM MAS,SARANA ESA CITA,SARANA ESA CITA,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,1.358028,109.383631,"1.358028, 109.383631",109.383631,1.358028,IDN,Indonesia,Kalimantan Barat,Sambas,1-Fully Verified, 
11280467.8704005,1477735.2127234,949,PO1000007706,UNKNOWN,SUKSOMBOON VEGETABLE OIL COMPANY LTD,"SUKSOMBOON PALM OIL CO,.LTD",Not RSPO Certified, ,2021/07/14 00:00:00+00,13.157528,101.334167,"13.157528, 101.334167",101.334167,13.157528,THA,Thailand,Chon Buri,Nong Yai,1-Fully Verified, 
13133424.0979365,620276.695340915,950,PO1000007758,GENTING PLANTATIONS,GENTING SDC SDN BHD,GENTING TRUSHIDUP,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,5.563278,117.979556,"5.563278, 117.979556",117.979556,5.563278,MYS,Malaysia,Sabah,Sandakan,1-Fully Verified, 
13156312.387119,497804.868344586,951,PO1000007786,TSH RESOURCES,TSH PLANTATION MANAGEMENT SDN BHD,KUNAK,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,4.467324,118.185165,"4.467324, 118.185165",118.185165,4.467324,MYS,Malaysia,Sabah,Tawau,1-Fully Verified, 
11484123.12734,351615.456689088,952,PO1000007798,LAM SOON (M) BERHAD,LAM SOON PLANTATIONS SDN BHD,DARA LAM SOON SDN.BHD,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,3.1570167,103.1636333,"3.1570167, 103.16363333",103.16363333,3.1570167,MYS,Malaysia,Pahang,Pekan,1-Fully Verified, 
-8767658.12542056,132901.265787206,953,PO1000007943,UNKNOWN,INDUSTRIAS OLEANA S.A.,EXTRACTORA SAN LORENZO S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.193786,-78.761213,"1.193786, -78.761213",-78.761213,1.193786,ECU,Ecuador,Esmeraldas,San Lorenzo,1-Fully Verified, 
13077519.8949381,481948.169539734,954,PO1000007945,KRETAM HOLDINGS BERHAD,SYARIKAT KRETAM MILL SDN BHD,SILIMPOPON,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,4.3253,117.47736,"4.3253, 117.47736",117.47736,4.3253,MYS,Malaysia,Sabah,Tawau,1-Fully Verified, 
-8086245.25087511,949958.620361003,955,PO1000007953,UNKNOWN,ACEITES Y GRASAS DEL CATATUMBO SAS,ACEITES Y GRASAS DEL CATATUMBO SAS,Not RSPO Certified, ,2021/07/14 00:00:00+00,8.502247,-72.639977,"8.502247, -72.639977",-72.639977,8.502247,COL,Colombia,Norte de Santander,Tibú,1-Fully Verified, 
12523412.6579808,-273606.997835706,956,PO1000007984,WILMAR,MUSTIKA SEMBULUH,MUSTIKA SEMBULUH 2,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-2.4571,112.49973,"-2.4571, 112.49973",112.49973,-2.4571,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, 
-8523271.10019569,-31746.5574264753,957,PO1000008053,DANEC,PALMERAS DEL ECUADOR,PALMERAS DEL ECUADOR,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.285183,-76.565847,"-0.285183, -76.565847",-76.565847,-0.285183,ECU,Ecuador,Sucumbios,Shushufindi,1-Fully Verified, 
-8765482.16333402,139302.592031262,958,PO1000008054,DANEC,PALMERAS DE LOS ANDES SAN LORENZO,PALMERAS DE LOS ANDES SAN LORENZO,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.251277,-78.741666,"1.251277, -78.741666",-78.741666,1.251277,ECU,Ecuador,Esmeraldas,San Lorenzo,1-Fully Verified, 
11200851.9479462,66678.9178657902,959,PO1000008074,PTPN III,PERKEBUNAN NUSANTARA V,SEI TAPUNG,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,0.598976,100.618965,"0.598976, 100.618965",100.618965,0.598976,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, 
12551623.2433376,-270881.642259849,960,PO1000008095,KUALA LUMPUR KEPONG (KLK),MULIA AGRO PERMAI,MULIA AGRO PERMAI,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-2.43264,112.75315,"-2.43264, 112.75315",112.75315,-2.43264,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, 
-4341858.99867318,-1463534.46033833,961,PO1000008122,UNKNOWN,OLDESA ÓLEO DE DENDÊ S.A.,OLDESA OLEO DE DENDE,Not RSPO Certified, ,2021/07/14 00:00:00+00,-13.033278,-39.003583,"-13.033278, -39.003583",-39.003583,-13.033278,BRA,Brazil,Bahia,Nazaré,2-High Confidence, 
11706050.855304,-590329.170194381,962,PO1000008124,PTPN III,PERKEBUNAN NUSANTARA VII,REJOSARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-5.295462,105.157244,"-5.295462, 105.157244",105.157244,-5.295462,IDN,Indonesia,Lampung,Lampung Selatan,1-Fully Verified, 
-8754236.4457351,177187.087963904,963,PO1000008126,UNKNOWN,CI TOP S.A,ASTORGA S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.591494,-78.640644,"1.591494, -78.640644",-78.640644,1.591494,COL,Colombia,Nariño,Tumaco,1-Fully Verified, 
12329574.8116497,-13538.9092766997,964,PO1000008127,INCASI RAYA (GUNAS),SUMATERA MAKMUR LESTARI,SUMATERA MAKMUR LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.121622,110.758455,"-0.121622, 110.758455",110.758455,-0.121622,IDN,Indonesia,Kalimantan Barat,Sekadau,2-High Confidence, 
13005529.5802421,-7346.53141935809,965,PO1000008128,KENCANA AGRI,SAWIT KALTIM LESTARI,SAWIT KALTIM LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.065995,116.83066,"-0.065995, 116.83066",116.83066,-0.065995,IDN,Indonesia,Kalimantan Timur,Kutai Kartanegara,1-Fully Verified, 
-8849680.66394635,-2530.06945310279,966,PO1000008129,ATAHUALPA,ATAHUALPA,ATAHUALPA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.022728,-79.498034,"-0.022728, -79.498034",-79.498034,-0.022728,ECU,Ecuador,Esmeraldas,Quinindé,1-Fully Verified, 
-8844688.54138172,-1338.95084509623,967,PO1000008130,UNKNOWN,SAN DANIEL EXTRACTORA SAN DANIEL CIA LTDA,EXTRACTORA SAN DANIEL S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.012028,-79.453189,"-0.012028, -79.453189",-79.453189,-0.012028,ECU,Ecuador,Santo Domingo de los Tsachilas,La Concordia,1-Fully Verified,MOLSANDO
11122564.512295,-5136.05922129467,968,PO1000008131,UNKNOWN,GUNUNG SAWIT ABADI,KINALI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.046138,99.915697,"-0.046138, 99.915697",99.915697,-0.046138,IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified, 
11525379.0991076,-542432.304838433,969,PO1000008132,CIPUTRA,CIPTAMAS BUMISELARAS,CIPTAMAS BUMISELARAS,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.866889,103.534242,"-4.866889, 103.534242",103.534242,-4.866889,IDN,Indonesia,Bengkulu,Kaur,1-Fully Verified, 
12902655.6765763,-375793.167536441,970,PO1000008133,JHONLIN,BATULICIN AGRO SENTOSA,KARANG BINTANG,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.373856,115.906528,"-3.373856, 115.906528",115.906528,-3.373856,IDN,Indonesia,Kalimantan Selatan,Tanah Bumbu,1-Fully Verified, 
11492396.6924584,-362455.713556061,971,PO1000008135,AMS-GANDA,PERKEBUNAN HASIL MUSI LESTARI,PERKEBUNAN HASIL MUSI LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.254244,103.237956,"-3.254244, 103.237956",103.237956,-3.254244,IDN,Indonesia,Sumatera Selatan,Musi Rawas,1-Fully Verified, 
11676523.3603711,-352876.88005703,972,PO1000008137,INDAH,SUN SAWIT,SUN SAWIT,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.168331,104.891994,"-3.168331, 104.891994",104.891994,-3.168331,IDN,Indonesia,Sumatera Selatan,Ogan Komering Ilir,1-Fully Verified, 
11269708.8416154,692.073275621033,973,PO1000008138,UNKNOWN,GANDA BUANINDO,GANDA BUANINDO,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.006217,101.237517,"0.006217, 101.237517",101.237517,0.006217,IDN,Indonesia,Riau,Kampar,1-Fully Verified, 
-8839478.7892126,3390.01261274008,974,PO1000008139,PEXA,PLANTA EXTRACTORA AGRICOLA LA UNION S.A. (PEXA),PEXA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.030453,-79.406389,"0.030453, -79.406389",-79.406389,0.030453,ECU,Ecuador,Esmeraldas,Quinindé,1-Fully Verified, 
12231585.0506425,17039.360765688,975,PO1000008140,MANDHALA CIPTA PURMONO,SABAN SAWIT SUBUR,SABAN SAWIT MAKMUR,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.153067,109.878198,"0.153067, 109.878198",109.878198,0.153067,IDN,Indonesia,Kalimantan Barat,Landak,1-Fully Verified, 
11323499.6440811,17834.6301803592,976,PO1000008141,UNKNOWN,SAWIT MAS NUSANTARA,SAWIT MAS NUSANTARA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.160211,101.720728,"0.160211, 101.720728",101.720728,0.160211,IDN,Indonesia,Riau,Pelalawan,2-High Confidence, 
11642738.5628323,-342388.270073078,977,PO1000008143,UNKNOWN,INDRALAYA AGRO LESTARI,INDRALAYA AGRO LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.07425,104.5885,"-3.07425, 104.5885",104.5885,-3.07425,IDN,Indonesia,Sumatera Selatan,Muara Enim,1-Fully Verified, 
11568351.5394995,197807.586551279,978,PO1000008144,KIM LOONG RESOURCES BERHAD,KIM LOONG PALM OIL MILLS SDN BHD,SUNGKIT ENTERPRISES SDN BHD,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.776651,103.92027,"1.776651, 103.92027",103.92027,1.776651,MYS,Malaysia,Johor,Kota Tinggi,1-Fully Verified, 
12787424.0849181,-340227.028373704,979,PO1000008145,TIANJIN JULONG,PALMINA UTAMA,PALMINA UTAMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.054863,114.871385,"-3.054863, 114.871385",114.871385,-3.054863,IDN,Indonesia,Kalimantan Selatan,Banjar,1-Fully Verified, 
11153183.2721962,198865.521690998,980,PO1000008146,UNKNOWN,SIBADIHON SAWITA TOROP LESTARI,SIBADIHON SAWITTA TOROP LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.78615,100.19075,"1.78615, 100.19075",100.19075,1.78615,IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified, 
12907127.6031605,-336405.292147567,981,PO1000008147,UNKNOWN,BORNEO SAWIT PERSADA,BORNEO SAWIT PERSADA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.02058,115.9467,"-3.02058, 115.9467",115.9467,-3.02058,IDN,Indonesia,Kalimantan Selatan,Kota Baru,1-Fully Verified, 
12410453.4310881,15708.3092257742,982,PO1000008148,MULTI PRIMA ENTAKAI,SINTANG AGRO MANDIRI,SIMBA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.14111,111.485,"0.14111, 111.485",111.485,0.14111,IDN,Indonesia,Kalimantan Barat,Sintang,1-Fully Verified, 
12794592.2808887,-334529.193092874,983,PO1000008149,GENTING PLANTATIONS,KHARISMA INTI USAHA,KHARISMA INTI USAHA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.00375,114.935778,"-3.00375, 114.935778",114.935778,-3.00375,IDN,Indonesia,Kalimantan Selatan,Tapin,1-Fully Verified, 
12908249.3696692,-333909.852667279,984,PO1000008151,DUTA MARGA,BENUA LAWAS LESTARI,BENUA LAWAS LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.998194,115.956777,"-2.998194, 115.956777",115.956777,-2.998194,IDN,Indonesia,Kalimantan Selatan,Kota Baru,1-Fully Verified, 
11118555.0068756,224292.09191996,985,PO1000008152,UNKNOWN,LINGGA TIGA SAWIT,LINGGA TIGA SAWIT,Not RSPO Certified, ,2021/07/14 00:00:00+00,2.014435,99.879679,"2.014435, 99.879679",99.879679,2.014435,IDN,Indonesia,Sumatera Utara,Labuhanbatu,1-Fully Verified, 
12908054.6718798,-330770.170479952,986,PO1000008153,SYNTHESIS AGRO,FAJAR AGRO SEJAHTERA,CANTUNG,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.970028,115.955028,"-2.970028, 115.955028",115.955028,-2.970028,IDN,Indonesia,Kalimantan Selatan,Kota Baru,1-Fully Verified, 
11162351.5454579,235240.229438049,987,PO1000008154,SUMBER TANI HARAPAN (STH),ABDI BUDI MULIA,ABDI BUDI MULIA 2,Not RSPO Certified, ,2021/07/14 00:00:00+00,2.11272,100.27311,"2.11272, 100.27311",100.27311,2.11272,IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified, 
11331775.9142631,21524.5549574208,988,PO1000008155,ROYAL GOLDEN EAGLE,MITRA UNGGUL PUSAKA,PENARIKAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.193358,101.795075,"0.193358, 101.795075",101.795075,0.193358,IDN,Indonesia,Riau,Pelalawan,1-Fully Verified, 
12769603.6155539,-329970.047024461,989,PO1000008156,J.A. WATTIE (JAWA),AGRI BUMI SENTOSA,AGRI BUMI SENTOSA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.96285,114.711301,"-2.96285, 114.711301",114.711301,-2.96285,IDN,Indonesia,Kalimantan Selatan,Barito Kuala,1-Fully Verified, 
-8839472.7779601,21827.1230806752,990,PO1000008157,AEXAV,AGROINDUSTRIAS EXTRACTORA DE ACEITES VEGETALES CIA  LTDA,AGROINDUSTRIAS EXTRACTORAS DE ACEITES VEGETALES AEXAV CIA LTDA (AEXAV),Not RSPO Certified, ,2021/07/14 00:00:00+00,0.196076,-79.406335,"0.196076, -79.406335",-79.406335,0.196076,ECU,Ecuador,Esmeraldas,Quinindé,1-Fully Verified, 
11100286.476561,24973.2557350152,991,PO1000008158,UNKNOWN,AGRO WIRA LIGATSA,AGRO WIRA LIGATSA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.224338,99.71557,"0.224338, 99.71557",99.71557,0.224338,IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified, 
12278972.7559978,27891.8552330346,992,PO1000008159,PTPN III,PERKEBUNAN NUSANTARA XIII,PARINDU,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.250556,110.303889,"0.250556, 110.303889",110.303889,0.250556,IDN,Indonesia,Kalimantan Barat,Sanggau,1-Fully Verified, 
13007064.0081032,31045.904062467,993,PO1000008160,NPC RESOURCES BERHAD,NALA PALMA CADUDASA,NALA PALMA CADUDASA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.278889,116.844444,"0.278889, 116.844444",116.844444,0.278889,IDN,Indonesia,Kalimantan Timur,Kutai Timur,2-High Confidence, 
11130965.7942652,239523.094542219,994,PO1000008161,WILMAR,DAYA LABUHAN INDAH,DAYA LABUHAN INDAH I,Not RSPO Certified, ,2021/07/14 00:00:00+00,2.151167,99.991167,"2.151167, 99.991167",99.991167,2.151167,IDN,Indonesia,Sumatera Utara,Labuhanbatu,2-High Confidence, 
11281228.5164811,-301800.289402636,995,PO1000008162,SINAR JAYA AGRO INVESTAMA (SJAI),KARYA AGRO SAWITINDO,KARYA AGRO SAWITINDO,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.710107,101.341,"-2.710107, 101.341",101.341,-2.710107,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified, 
11278893.0335643,-298219.079458438,996,PO1000008164,SINAR JAYA AGRO INVESTAMA (SJAI),MUKO MUKO INDAH LESTARI,MUKO MUKO INDAH LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.677972,101.32002,"-2.677972, 101.32002",101.32002,-2.677972,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified, 
11102387.0753523,258760.084334458,997,PO1000008165,UNKNOWN,PRIMA JAYA LESTARI UTAMA,PRIMA JAYA LESTARI UTAMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,2.323844,99.73444,"2.323844, 99.73444",99.73444,2.323844,IDN,Indonesia,Sumatera Utara,Labuhanbatu Utara,1-Fully Verified, 
11599780.3713352,-297435.872988886,998,PO1000008166,INDONUSA AGRO,HAMITA UTAMA KARSA,HAMITA UTAMA KARSA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.670944,104.2026,"-2.670944, 104.2026",104.2026,-2.670944,IDN,Indonesia,Sumatera Selatan,Musi Banyuasin,1-Fully Verified, 
11277802.1025545,-287623.434161458,999,PO1000008168,SUNGAI BUDI,SURYA ANDALAN PRIMATAMA,SURYA ANDALAN PRIMATAMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.58289,101.31022,"-2.58289, 101.31022",101.31022,-2.58289,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified,PKS 9 MUKO
12491839.1108071,-273001.643710024,1000,PO1000008170,MUSIRAWAS,MUSIRAWAS CITRA HARPINDO,MUSIRAWAS CITRAHARPINDO PKS 2,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.451667,112.2161,"-2.451667, 112.2161",112.2161,-2.451667,IDN,Indonesia,Kalimantan Tengah,Seruyan,1-Fully Verified, 
14035675.8065829,903833.611801474,1001,PO1000011915,UNKNOWN,AGUMIL PHILIPPINES,MANAT,Not RSPO Certified, ,2021/07/14 00:00:00+00,8.092237,126.084621,"8.092237, 126.084621",126.084621,8.092237,PHL,Philippines,Agusan del Sur,Basa,1-Fully verified, 
11289682.5638899,32190.0598486277,1002,PO1000008171,INDAH,BANGUN TENERA RIAU,BANGUN TENERA RIAU,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.289167,101.416944,"0.289167, 101.416944",101.416944,0.289167,IDN,Indonesia,Riau,Kampar,1-Fully Verified, 
-5408532.04425003,-250927.518976773,1003,PO1000000017,AGROPALMA,AGROPALMA,CPA,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,-2.253539,-48.58567,"-2.253539, -48.58567",-48.58567,-2.253539,BRA,Brazil,Pará,Acará,1-Fully Verified, 
16915213.031128,-486101.184654597,1004,PO1000011916,UNKNOWN,NEW BRITAIN PALM OIL LTD (OLD),NARANGIT,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.3625,151.951944,"-4.3625, 151.951944",151.951944,-4.3625,PNG,Papua New Guinea,East new britain,Vunapaladig,1-Fully verified, 
-8845150.18331004,34379.7440595634,1005,PO1000008173,AGROINDUSTRIAS QUININDE AIQUISA,AGROINDUSTRIAS QUININDE AIQUISA,PALMERAS DEL QUININDE / AQUISA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.308837,-79.457336,"0.308837, -79.457336",-79.457336,0.308837,ECU,Ecuador,Esmeraldas,Quinindé,1-Fully Verified, 
11525833.3939495,192707.544050054,1006,PO1000000019,KULIM (MALAYSIA) BERHAD,EPA MANAGEMENT SDN BHD,SEDENAK,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,1.730858,103.538323,"1.730858, 103.538323",103.538323,1.730858,MYS,Malaysia,Johor,Kulaijaya,1-Fully Verified, 
12319553.3858105,85119.8582771719,1007,PO1000011917,UNKNOWN,HAP SENG CONSOLIDATED BERHAD,MITRA KARYA SENTOSA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.764622,110.668431,"0.764622, 110.668431",110.668431,0.764622,IDN,Indonesia,Kalimantan barat,Sanggau,1-Fully verified, 
11261397.8397522,-266810.413951845,1008,PO1000008174,SUPERVENTURE,USAHA SAWIT MANDIRI," 	USAHA SAWIT MANDIRI (MUKO MUKO)",Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.3961,101.162858,"-2.3961, 101.162858",101.162858,-2.3961,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified, 
16724345.3001308,-626900.792516079,1009,PO1000000020,NBPOL,NEW BRITAIN PALM OIL,MOSA,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,-5.6225,150.23735,"-5.6225, 150.23735",150.23735,-5.6225,PNG,Papua New Guinea,West New Britain,Talasea,1-Fully Verified, 
11222529.7489858,466849.757850622,1010,PO1000011918,UNKNOWN,ASTANA ENDAH,ASTANA ENDAH,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.190043,100.8137,"4.190043, 100.8137",100.8137,4.190043,MYS,Malaysia,Perak,Sitiawan,1-Fully verified, 
12316759.4892306,-264273.806296639,1011,PO1000008176,UNKNOWN,BUKIT PALEM,BUKIT PALEM,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.373333,110.643333,"-2.373333, 110.643333",110.643333,-2.373333,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified,PALM MAS ASRI
11335107.1500251,48362.5928153554,1012,PO1000000021,ROYAL GOLDEN EAGLE,INTI INDOSAWIT SUBUR,BUATAN I,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,0.4344444,101.825,"0.4344444, 101.825",101.825,0.4344444,IDN,Indonesia,Riau,Siak,2-High Confidence, 
11356443.7568254,-57462.7852948226,1013,PO1000011991,UNKNOWN,AGRO SEJAHTERA,AGRO SEJAHTERA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.51619,102.01667,"-0.51619, 102.01667",102.01667,-0.51619,IDN,Indonesia,Riau,Indragiri Hulu,2-High Confidence, 
11567665.9227557,-261869.153743002,1014,PO1000008178,INDAH,BASTIAN OLAH SAWIT,BASTIAN OLAH SAWIT,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.35175,103.914111,"-2.35175, 103.914111",103.914111,-2.35175,IDN,Indonesia,Sumatera Selatan,Musi Banyuasin,2-High Confidence, 
13068728.8834306,669413.165971025,1015,PO1000000052,IOI CORPORATION,PAMOL ESTATES (SABAH) SDN BHD,PAMOL SABAH,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,6.002431,117.398389,"6.002431, 117.398389",117.398389,6.002431,MYS,Malaysia,Sabah,Beluran,1-Fully Verified, 
11384146.7253042,-156583.25069671,1016,PO1000011992,UNKNOWN,SELARAS MITRA SARIMBA,GIRI PURNO,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.40647,102.26553,"-1.40647, 102.26553",102.26553,-1.40647,IDN,Indonesia,Jambi,Tebo,2-High Confidence, 
12301174.7605195,-254277.744461919,1017,PO1000008180,BUMITAMA GUNAJAYA AGRO (BGA),KARYA BAKTI AGRO SEJAHTERA,SUNGAI RASAU,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.283611,110.503333,"-2.283611, 110.503333",110.503333,-2.283611,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified,KARYA BAKTI AGRO SEJAHTERA
16810464.2845983,-592078.697943037,1018,PO1000000053,SIPEF,HARGY OIL PALM LIMITED,HARGY MILL,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,-5.311111,151.01097,"-5.311111, 151.01097",151.01097,-5.311111,PNG,Papua New Guinea,West New Britain,Talasea,1-Fully Verified, 
11358020.931371,8576.39011367423,1019,PO1000000054,MUSIM MAS,MUSIM MAS,BATANG KULIM,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,0.077043,102.030838,"0.077043, 102.030838",102.030838,0.077043,IDN,Indonesia,Riau,Pelalawan,1-Fully Verified, 
11591502.8766388,-290953.973989329,1020,PO1000000058,CARGILL,HINDOLI,SUNGAI LILIN,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,-2.612778,104.128242,"-2.612778, 104.128242",104.128242,-2.612778,IDN,Indonesia,Sumatera Selatan,Musi Banyuasin,2-High Confidence, 
13142399.7884792,524287.192809611,1021,PO1000000063,SIME DARBY,SIME DARBY PLANTATION BHD,BINUANG (SOU 28),RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,4.704457,118.060186,"4.704457, 118.060186",118.060186,4.704457,MYS,Malaysia,Sabah,Kunak,1-Fully Verified, 
13117098.9832922,486865.607407171,1022,PO1000000064,SIME DARBY,SIME DARBY PLANTATION BHD,MEROTAI (SOU 30),RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,4.369347,117.832905,"4.369347, 117.832905",117.832905,4.369347,MYS,Malaysia,Sabah,Tawau,1-Fully Verified, 
13154275.574396,629010.685504913,1023,PO1000000065,SIME DARBY,SIME DARBY PLANTATION BHD,SANDAKAN BAY (SOU 26),RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,5.641362,118.166868,"5.641362, 118.166868",118.166868,5.641362,MYS,Malaysia,Sabah,Sandakan,1-Fully Verified, 
13180811.6919723,577328.435244283,1024,PO1000000066,WILMAR,SABAHMAS PLANTATION SDN BHD,SABAHMAS,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,5.179162,118.405246,"5.179162, 118.405246",118.405246,5.179162,MYS,Malaysia,Sabah,Lahad Datu,1-Fully Verified, 
